;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment
0;Fri Mar 16 00:22:18 +0000 2018;270225.0;974440685175754752;0.0;28965.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";41: I like the competition. And the loyalty to the home team. - 44 https://t.co/XG3ChMtW0M;0.7184
1;Thu Mar 15 23:16:02 +0000 2018;121044.0;974424008182689792;0.0;12558.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!;0.5983
2;Wed Mar 14 20:12:59 +0000 2018;260316.0;974015556675391488;0.0;39384.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this ye… https://t.co/gWpZwlceV3;0.2382
3;Wed Mar 14 14:58:59 +0000 2018;1402689.0;973936533320413184;0.0;271710.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Have fun out there among the stars. https://t.co/S285MTwGtp;0.5106
4;Mon Mar 12 18:12:41 +0000 2018;167073.0;973260504411058176;0.0;19075.0;"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>";Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians an… https://t.co/kneWyU2Tu1;0.3612
5;Wed Feb 28 02:58:41 +0000 2018;239086.0;968681836078608385;0.0;37574.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want… https://t.co/1ammpZayJx;0.552
6;Thu Feb 22 16:00:44 +0000 2018;1649372.0;966704319658647553;0.0;453775.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu… https://t.co/wXO3wBtJ8V;0.9192
7;Wed Feb 21 16:33:04 +0000 2018;258106.0;966350067287363584;0.0;35359.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t… https://t.co/V8WtgIRPEB;0.8442
8;Thu Feb 15 17:12:17 +0000 2018;1327595.0;964185606803853314;0.0;383276.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon… https://t.co/LWGSkzRapH;-0.5106
9;Wed Feb 14 16:25:03 +0000 2018;1526889.0;963811333685817346;0.0;245674.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Happy Valentine’s Day, @MichelleObama. You make every day and every place better. https://t.co/aWvyytR7Mm;0.765
10;Wed Feb 14 16:24:22 +0000 2018;0.0;963811162482728961;0.0;26856.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @MichelleObama: Happy #ValentinesDay to my one and only, @BarackObama. To celebrate the occasion, I’m dedicating a little Valentine’s Da…;0.8126
11;Mon Jan 15 14:46:02 +0000 2018;1468859.0;952914779458424832;0.0;377177.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts… https://t.co/N0zwBg7gTi;-0.3182
12;Fri Dec 29 16:11:11 +0000 2017;506119.0;946775615893655552;0.0;116542.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al… https://t.co/zxpKVnNeHZ;0.4019
13;Fri Dec 29 16:10:36 +0000 2017;308942.0;946775467536928768;0.0;49471.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil… https://t.co/7mNk6dmnyC;0.5719
14;Fri Dec 29 16:10:04 +0000 2017;270580.0;946775332564230144;0.0;67784.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V… https://t.co/KxUk5Wle6h;0.0
15;Fri Dec 29 16:09:31 +0000 2017;156137.0;946775194101800960;0.0;23962.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN;0.25
16;Fri Dec 29 16:09:04 +0000 2017;786789.0;946775081371471872;0.0;178556.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed… https://t.co/WaUHkVww2g;-0.5423
17;Wed Dec 27 21:02:52 +0000 2017;0.0;946124244328550400;0.0;7168.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"RT @MBK_Alliance: I am my Brother’s Keeper. 
Watch our new PSA with @BarackObama, @StephenCurry30 &amp\; @chancetherapper, then take action to s…";0.0
18;Mon Dec 25 16:05:05 +0000 2017;1479343.0;945324527520804866;0.0;254131.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj;0.951
19;Thu Dec 14 22:39:13 +0000 2017;416274.0;941437447296225280;0.0;60184.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo… https://t.co/gp5dCy9oN2;0.8225
20;Wed Dec 13 00:17:20 +0000 2017;692526.0;940737366255423488;0.0;85364.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!;0.6114
21;Mon Dec 11 20:16:29 +0000 2017;226975.0;940314364460060673;0.0;87551.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt… https://t.co/A9QvCySWJ8;0.5859
22;Mon Dec 04 22:57:47 +0000 2017;0.0;937818240453095424;0.0;6693.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @ObamaFoundation: Watch: We hosted a Town Hall in New Delhi with @BarackObama and young leaders about how to drive change and make an im…;0.0
23;Mon Nov 27 21:13:50 +0000 2017;1163330.0;935255366438408192;0.0;115363.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX;0.9042
24;Thu Nov 23 14:44:27 +0000 2017;1388481.0;933707825821421568;0.0;215211.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz;0.926
25;Mon Nov 20 19:02:11 +0000 2017;2015865.0;932685522820042754;0.0;505789.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.… https://t.co/5qLUsDoaMi";0.7712
26;Sat Nov 11 15:13:46 +0000 2017;0.0;929366549009502208;0.0;8924.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @ObamaFoundation: Today, we honor those who have honored our country with its highest form of service. https://t.co/IbJNCwIofL https://t…;0.7906
27;Wed Nov 08 13:25:21 +0000 2017;430778.0;928252100081078272;0.0;73466.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th… https://t.co/ZvUKZIDGAj;0.8074
28;Tue Nov 07 01:02:17 +0000 2017;193364.0;927702713298759680;0.0;58311.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw;0.1007
29;Mon Nov 06 00:51:32 +0000 2017;508703.0;927337619406643200;0.0;117607.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.;0.25
30;Mon Nov 06 00:51:09 +0000 2017;548266.0;927337524808347648;0.0;96916.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...;-0.872
31;Wed Nov 01 13:06:59 +0000 2017;257006.0;925710762894680064;0.0;136872.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t… https://t.co/6eN1Y5TQGV;0.0
32;Wed Nov 01 00:56:44 +0000 2017;706263.0;925526988659548160;0.0;103591.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.;-0.4588
33;Mon Oct 30 21:36:12 +0000 2017;180673.0;925114135548919808;0.0;21513.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.;0.4926
34;Mon Oct 23 22:03:41 +0000 2017;309931.0;922584337815613441;0.0;54663.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give:… https://t.co/0NnaR3bozh;0.0
35;Sun Oct 22 00:02:08 +0000 2017;503905.0;921889369337860096;0.0;83420.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye… https://t.co/nFSou6JC6n;0.4019
36;Mon Oct 16 22:59:00 +0000 2017;676564.0;920061541986250758;0.0;92055.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.;0.9246
37;Mon Oct 02 12:41:16 +0000 2017;1705742.0;914832655170011137;0.0;398030.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Michelle &amp\; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp\; everyone enduring another senseless tragedy.";-0.6369
38;Sat Sep 30 02:22:08 +0000 2017;508668.0;913952069765271559;0.0;60717.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj;0.93
39;Tue Sep 26 17:03:55 +0000 2017;336486.0;912724426709504000;0.0;113095.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"We're expanding our efforts to help Puerto Rico &amp\; the USVI, where our fellow Americans need us right now. Join us a… https://t.co/gkrp1RwXR4";0.5994
40;Mon Sep 25 23:36:36 +0000 2017;329619.0;912460861758955523;0.0;58214.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament… https://t.co/XDtkLu32wd;0.4588
41;Wed Sep 20 16:32:34 +0000 2017;0.0;910542207991590917;0.0;2779.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @gatesfoundation: President @BarackObama addresses #Goalkeepers17 starting at 12:40 PM. Tune in here: https://t.co/XmHBErSHYw;0.0
42;Wed Sep 20 02:30:52 +0000 2017;1489926.0;910330388219916290;0.0;441250.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.;0.4767
43;Mon Sep 18 20:07:58 +0000 2017;152644.0;909871642423197696;0.0;31468.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g… https://t.co/xwlnvxsjKb;0.8519
44;Wed Sep 13 14:08:59 +0000 2017;263864.0;907969359695491072;0.0;65091.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin… https://t.co/xY0UhBSvqp;0.6124
45;Mon Sep 11 15:32:51 +0000 2017;1372002.0;907265689832103936;0.0;344409.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.;-0.4404
46;Sun Sep 10 15:56:06 +0000 2017;0.0;906909155918786561;0.0;6668.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @GeorgeHWBush: Across the U.S., Americans have answered the call to help with hurricane recovery. Praying for all Floridians. #Irma http…;0.6369
47;Fri Sep 08 21:34:23 +0000 2017;238355.0;906269510231056385;0.0;31398.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB;0.7506
48;Thu Sep 07 23:06:48 +0000 2017;335101.0;905930380783620097;0.0;100600.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d;0.0
49;Tue Sep 05 18:52:01 +0000 2017;923434.0;905141484386750469;0.0;383809.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4;-0.4404
50;Sun Aug 27 23:14:23 +0000 2017;833730.0;901946021437206528;0.0;244943.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one… https://t.co/I3RHWyZe31;0.5719
51;Thu Aug 17 19:15:11 +0000 2017;1615784.0;898261944095789056;0.0;318342.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.;0.2023
52;Sun Aug 13 00:06:39 +0000 2017;1409390.0;896523357272911872;0.0;411025.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela";0.6369
53;Sun Aug 13 00:06:27 +0000 2017;1580168.0;896523304873238528;0.0;496909.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"""People must learn to hate, and if they can learn to hate, they can be taught to love...""";-0.8126
54;Sun Aug 13 00:06:09 +0000 2017;4595265.0;896523232098078720;0.0;1712945.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm";-0.6705
55;Thu Jul 20 00:49:02 +0000 2017;2087667.0;887836712822558720;0.0;412222.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"John McCain is an American hero &amp\; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.";-0.5106
56;Thu Jun 22 19:41:08 +0000 2017;444792.0;877974755592228868;0.0;131134.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7;0.4939
57;Sun Jun 18 15:09:20 +0000 2017;1362584.0;876456804305252353;0.0;254911.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad… https://t.co/XSqMhcSuvR;0.7346
58;Fri Jun 02 17:35:54 +0000 2017;391472.0;870695481290117120;0.0;72490.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole… https://t.co/S7dth6Ywb0;-0.743
59;Mon May 29 13:09:16 +0000 2017;705466.0;869178832082874369;0.0;131445.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we… https://t.co/BwRS0onlOL;0.6705
60;Sat May 27 13:15:25 +0000 2017;496568.0;868455601663332353;0.0;75232.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Good to see my friend Prince Harry in London to discuss the work of our foundations &amp\; offer condolences to victims… https://t.co/f1U8It8AmE";0.7269
61;Thu May 25 14:13:35 +0000 2017;220244.0;867745464329883648;0.0;43207.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts &amp\; prayer… https://t.co/xyMer891Zo";0.8625
62;Tue May 23 16:56:14 +0000 2017;1038155.0;867061620027076608;0.0;222118.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.;-0.6705
63;Mon May 22 21:16:23 +0000 2017;84305.0;866764702600359937;0.0;10050.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in… https://t.co/bF1kB1GvxC;0.34
64;Sun May 14 14:01:16 +0000 2017;735721.0;863756100948156416;0.0;112295.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.;0.9118
65;Wed May 03 19:42:16 +0000 2017;123022.0;859855649689174019;0.0;24112.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT. https://t.co/UlyvNrQvZR;0.296
66;Tue May 02 17:19:26 +0000 2017;506004.0;859457313232605184;0.0;130033.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil… https://t.co/jB3LXT94Ok;0.4649
67;Mon Apr 24 19:48:17 +0000 2017;0.0;856595671796895745;0.0;12075.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @ObamaFoundation: It’s a beautiful day on the South Side. https://t.co/PtoaFbww0s;0.5994
68;Thu Mar 23 13:00:20 +0000 2017;817595.0;844896595179180034;0.0;143987.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.;-0.6597
69;Sun Mar 19 15:51:23 +0000 2017;404964.0;843490091519623169;0.0;67520.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good.;0.3182
70;Wed Mar 08 21:14:58 +0000 2017;275271.0;839585255703080968;0.0;51930.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang… https://t.co/Er9mIQlmgr;0.6705
71;Thu Mar 02 19:00:04 +0000 2017;0.0;837376982354694144;0.0;6916.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RT @ObamaFoundation: Courage comes in many forms. Who in your local community or neighborhood leads by example? #ProfileInCourage https://t…;0.4939
72;Thu Mar 02 15:22:07 +0000 2017;106335.0;837322131834875904;0.0;18679.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:… https://t.co/25Ohhab8Xn;0.0
73;Fri Feb 17 19:37:55 +0000 2017;118689.0;832675462325243906;0.0;26987.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";We asked. You answered. https://t.co/mAJvko6VqR;0.0
74;Tue Feb 14 15:34:47 +0000 2017;1109940.0;831527113211645959;0.0;259050.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new. https://t.co/O0UhJWoqGN;0.3903
75;Sun Jan 22 18:07:02 +0000 2017;239499.0;823230505546117120;0.0;35732.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";I read letters like these every single day. It was one of the best parts of the job – hearing from you. https://t.co/so1luBcszV;0.7717
76;Fri Jan 20 21:17:01 +0000 2017;0.0;822553543479541761;0.0;49729.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @ObamaFoundation: Add your voice: https://t.co/mA9MSHmi7o https://t.co/Uf7oEvkZF3;0.0
77;Fri Jan 20 21:05:04 +0000 2017;238504.0;822550536469803009;0.0;53586.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: https://t.co/GYkEOK8EuT;0.4201
78;Fri Jan 20 21:04:08 +0000 2017;1858749.0;822550300942856193;0.0;431875.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work.;0.3802
79;Tue Jan 10 23:44:14 +0000 2017;76082.0;818966711995088896;0.0;13836.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: https://t.co/ZnwTsg155B #ObamaFarewell;0.4215
80;Sat Nov 05 16:31:13 +0000 2016;0.0;794940142867902465;0.0;3961.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @OFA: ""Thanks to the Affordable Care Act, your coverage is better today than it was before.""

Watch the weekly address: https://t.co/Pfk…";0.8402
81;Sat Nov 05 15:38:53 +0000 2016;29158.0;794926969829920768;0.0;4616.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";In the weekly address, President Obama discusses what #Obamacare has done to improve health care. https://t.co/VdQlyrSZhx;0.7269
82;Fri Nov 04 22:16:14 +0000 2016;46328.0;794664579834015745;0.0;9487.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Let's keep working to keep our economy on a better, stronger course. https://t.co/bV2BVjyj7a;0.6705
83;Fri Nov 04 18:25:16 +0000 2016;25335.0;794606453197774849;0.0;6168.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate. https://t.co/Cyw5Udaoro;0.0772
84;Fri Nov 04 16:12:12 +0000 2016;17609.0;794572967258640384;0.0;3985.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. https://t.co/pJxjgLnjCt #JobsReport;0.0
85;Thu Nov 03 21:02:36 +0000 2016;9045.0;794283659079520256;0.0;1580.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered;0.6369
86;Thu Nov 03 19:08:49 +0000 2016;11353.0;794255026570993664;0.0;1946.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: https://t.co/7XebIdRX34;0.3182
87;Thu Nov 03 17:22:00 +0000 2016;0.0;794228145310154752;0.0;72792.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @POTUS: It happened: @Cubs win World Series. That's change even this South Sider can believe in. Want to come to the White House before…;0.6249
88;Wed Nov 02 18:22:43 +0000 2016;11740.0;793881038862757888;0.0;2240.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered https://t.co/e1KoXcPtpU;0.3182
89;Wed Nov 02 15:13:34 +0000 2016;14652.0;793833434850349056;0.0;3266.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open—make sure you and y… https://t.co/89gl6pzMGD;0.8126
90;Wed Nov 02 00:15:41 +0000 2016;0.0;793607477057228800;0.0;1783.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @lacasablanca: La típica Latina tarda 22 meses en ganar lo que un hombre blanco gana en 12 meses. Tenemos que cerrar la brecha salarial.…;0.0
91;Tue Nov 01 22:26:14 +0000 2016;0.0;793579933201231880;0.0;2458.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: On #LatinaEqualPay Day, we mark the work that remains to ensure that all Americans receive equal pay for equal work. https:…;0.296
92;Tue Nov 01 20:17:35 +0000 2016;6241.0;793547555204280320;0.0;1005.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Community organizing never goes out of style. Shop now: https://t.co/LXEbQdKLLT https://t.co/E56ofoU36i;0.0
93;Tue Nov 01 17:55:30 +0000 2016;10407.0;793511799643451392;0.0;2333.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being cappe… https://t.co/jvdFY87XBu;0.3875
94;Tue Nov 01 15:54:09 +0000 2016;5559.0;793481260370792449;0.0;1115.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered.… https://t.co/Spjlga4eTT;0.0
95;Mon Oct 31 22:17:32 +0000 2016;0.0;793215353656487936;0.0;3414.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @FLOTUS: Open enrollment starts tomorrow! Check out your options at https://t.co/dg57hwz5of and share your #GetCovered story. https://t.…;0.3595
